"FIPS","NH3","NOX","PM25","SO2","VOCA","A_NH3","A_NOX","A_PM25","A_SO2","A_VOCA","A_NH3_BEN","A_NOX_BEN","A_SO2_BEN","A_PM25_BEN","A_VOCA_BEN"
20123,14846,9967.7,33983,12187,1521.6,0,-7.5545,-0.19693,-0.28024,-3.7205,0,-75300.98965,-3415.28488,-6692.27219,-5661.1128
20125,30032,15027,59785,45925,2677,0,-45.669,-1.092,-1.5088,-23.708,0,-686268.063,-69291.64,-65285.22,-63466.316
20127,22803,12307,47751,14508,2138.1,0,-13.463,-0.33559,-0.40203,-6.5972,0,-165689.141,-5832.65124,-16024.75809,-14105.47332
20129,9434,9810.2,25729,32036,1152,0,-4.1311,-0.10085,-0.12825,-2.0588,0,-40526.91722,-4108.617,-2594.76965,-2371.7376
20131,26920,12853,54181,14906,2426,0,-23.067,-0.61489,-0.67781,-11.04,0,-296480.151,-10103.43586,-33315.35509,-26783.04
20133,30265,15256,60276,46395,2698.9,0,-22.972,-0.5663,-0.76652,-11.794,0,-350460.832,-35562.6954,-34134.2988,-31830.8266
20135,10950,10600,28632,34119,1282.1,0,-4.0738,-0.1029,-0.13794,-2.0087,0,-43182.28,-4706.37486,-2946.2328,-2575.35427
20137,15550,13308,38432,17647,1720.8,0,-5.1061,-0.13967,-0.1734,-2.4938,0,-67951.9788,-3059.9898,-5367.79744,-4291.33104
20139,40650,15344,76154,17308,3409.9,0,-57.03,-1.3829,-1.5665,-25.937,0,-875068.32,-27112.982,-105313.3666,-88442.5763
20141,13489,11356,32986,36059,1477,0,-8.7575,-0.22514,-0.26749,-4.2622,0,-99450.17,-9645.42191,-7426.46804,-6295.2694
20143,27368,12426,54386,14317,2435.2,0,-13.563,-0.33867,-0.40385,-6.6738,0,-168533.838,-5781.92045,-18418.90662,-16252.03776
20145,13246,11377,32739,36366,1465.9,0,-5.247,-0.1333,-0.17622,-2.6216,0,-59695.119,-6408.41652,-4364.1087,-3843.00344
20147,17302,13928,41554,18266,1860.6,0,-7.0751,-0.18805,-0.25617,-3.4413,0,-98541.9928,-4679.20122,-7814.2297,-6402.88278
20149,31678,13751,61987,15709,2775.5,0,-35.83,-0.92306,-1.1235,-17.615,0,-492698.33,-17649.0615,-57217.72022,-48890.4325
20151,15613,12215,36949,38788,1654.4,0,-11.277,-0.29074,-0.38855,-5.8475,0,-137748.555,-15071.0774,-10742.55226,-9674.104
20153,12511,12123,32908,16464,1473.5,0,-3.495,-0.094724,-0.13049,-1.6875,0,-42369.885,-2148.38736,-3117.177392,-2486.53125
20155,22266,13203,47412,41393,2122.9,0,-76.368,-2.0269,-2.5955,-39.677,0,-1008286.704,-107435.5315,-96099.3828,-84230.3033
20157,18514,10829,40126,12949,1796.7,0,-9.0307,-0.23761,-0.28807,-4.3734,0,-97793.4503,-3730.21843,-9534.33886,-7857.68778
20159,18004,12516,40567,39413,1816.4,0,-10.587,-0.26531,-0.35584,-5.2486,0,-132506.892,-14024.72192,-10762.83077,-9533.55704
20161,33906,13538,64824,15426,2902.6,0,-70.646,-2.0542,-2.52,-36.569,0,-956405.548,-38873.52,-133161.4608,-106145.1794
20163,12418,10857,30950,34668,1385.8,0,-11.682,-0.30183,-0.35947,-5.6752,0,-126831.474,-12462.10596,-9341.6385,-7864.69216
20165,12573,11165,31530,35712,1411.8,0,-7.2545,-0.18189,-0.22163,-3.5552,0,-80996.4925,-7914.85056,-5734.9917,-5019.23136
20167,13521,11554,33237,36707,1488.2,0,-31.561,-0.76669,-0.76399,-12.876,0,-364655.794,-28043.78093,-25482.47553,-19162.0632
20169,27276,12446,54263,14398,2429.7,0,-96.945,-2.5935,-2.9655,-46.43,0,-1206577.47,-42697.269,-140731.0905,-112810.971
20171,9472.6,9823,25701,31878,1150.8,0,-3.2678,-0.087505,-0.11628,-1.6314,0,-32099.5994,-3706.77384,-2248.966005,-1877.41512
20173,48483,16304,87493,49425,3917.6,0,-719.01,-21.759,-25.553,-395.84,0,-11722739.04,-1262957.025,-1903760.187,-1550742.784
20175,11208,10518,29028,34134,1299.8,0,-20.616,-0.57118,-0.74259,-11.093,0,-216839.088,-25347.56706,-16580.21304,-14418.6814
20177,63269,17877,111100,19551,4974.5,0,-272.25,-8.1465,-9.2233,-142.78,0,-4867013.25,-180324.7383,-905076.15,-710259.11
20179,9488,9854.6,25717,31877,1151.5,0,-5.6496,-0.15001,-0.17606,-2.7299,0,-55674.54816,-5612.26462,-3857.80717,-3143.47985
20181,11288,11602,30572,15904,1368.9,0,-35.12,-0.93345,-0.81961,-13.866,0,-407462.24,-13035.07744,-28537.4334,-18981.1674
20183,17771,14400,42641,18729,1909.3,0,-8.9443,-0.23508,-0.27174,-4.3169,0,-128797.92,-5089.41846,-10024.04628,-8242.25717
20185,15048,11984,35885,38061,1606.8,0,-9.8911,-0.23851,-0.30772,-4.886,0,-118534.9424,-11712.13092,-8558.93135,-7850.8248
20187,9148.9,9675.2,25154,31593,1126.3,0,-2.9452,-0.0742,-0.095614,-1.4616,0,-28495.39904,-3020.733102,-1866.4268,-1646.20008
20189,11607,10290,29371,33424,1315.1,0,-2.6782,-0.068172,-0.10172,-1.3668,0,-27558.678,-3399.88928,-2002.279812,-1797.47868
20191,44242,16468,81676,50207,3657.1,0,-70.614,-1.629,-1.9213,-32.947,0,-1162871.352,-96462.7091,-133050.204,-120490.4737
20193,12409,12114,32743,16448,1466.1,0,-44.206,-1.1774,-1.1001,-18.284,0,-535511.484,-18094.4448,-38551.6082,-26806.1724
20195,12557,10614,30987,34079,1387.5,0,-31.757,-0.78861,-0.75788,-12.833,0,-337068.798,-25827.79252,-24436.65807,-17805.7875
20197,54048,17192,97263,18925,4355.1,0,-31.554,-0.76774,-0.76118,-13.296,0,-542476.368,-14405.3315,-74672.69562,-57905.4096
20199,8171.9,9114.9,23065,29815,1032.8,0,-1.9887,-0.053611,-0.062864,-0.96034,0,-18126.80163,-1874.29016,-1236.537715,-991.839152
20201,20078,11339,42879,13435,1920,0,-13.211,-0.34841,-0.3967,-6.3732,0,-149799.529,-5329.6645,-14939.47239,-12236.544
20203,8983.6,9539,24697,31042,1105.9,0,-3.0018,-0.078696,-0.097261,-1.4651,0,-28634.1702,-3019.175962,-1943.555112,-1620.25409
20205,28687,13335,57342,15521,2567.5,0,-16.235,-0.37599,-0.48338,-8.1097,0,-216493.725,-7502.54098,-21560.01858,-20821.65475
20207,22285,12393,47116,14716,2109.7,0,-6.0782,-0.14392,-0.1954,-2.9974,0,-75327.1326,-2875.5064,-6780.93472,-6323.61478
20209,154480,25886,235940,26019,10565,0,-258.61,-8.0903,-9.1772,-143.15,0,-6694378.46,-238781.5668,-1908825.382,-1512379.75
21001,80255,23861,133380,68593,5972.4,0,-22.936,-0.57271,-0.69945,-11.933,0,-547275.896,-47977.37385,-76388.0598,-71268.6492
21003,106090,27431,172890,77372,7741.5,0,-25.434,-0.62699,-0.77219,-13.378,0,-697680.054,-59745.88468,-108400.3011,-103565.787
21005,133220,33976,211040,95455,9449.7,0,-25.868,-0.74053,-0.83209,-13.686,0,-878891.168,-79427.15095,-156281.4512,-129328.5942
21007,48075,18068,83977,52590,3760.1,0,-13.74,-0.34701,-0.49523,-7.1554,0,-248254.32,-26044.1457,-29140.85877,-26905.01954
21009,76954,24071,128810,68896,5767.5,0,-79.765,-2.1213,-2.5427,-41.549,0,-1920023.315,-175181.8592,-273244.653,-239633.8575
21011,83547,25728,138060,74794,6182,0,-37.656,-1.0401,-0.96735,-17.351,0,-968813.568,-72351.9759,-143596.206,-107263.882
21013,83904,25063,139750,73482,6257.7,0,-38.123,-1.0364,-1.2121,-20.279,0,-955476.749,-89067.5322,-144836.9,-126899.8983
21015,266520,45573,396590,125860,17758,0,-151.44,-4.807,-5.2064,-78.038,0,-6901575.12,-655277.504,-1906408.13,-1385798.804
21017,98931,28299,160710,81190,7195.9,0,-27.147,-0.82226,-0.92014,-14.342,0,-768232.953,-74706.1666,-132145.4046,-103203.5978
21019,107140,27223,169290,79157,7580.1,0,-78.44,-2.3648,-2.5522,-40.788,0,-2135372.12,-202024.4954,-400336.992,-309177.1188
21021,85146,23911,138880,68888,6218.4,0,-38.885,-1.1442,-1.3216,-20.964,0,-929779.235,-91042.3808,-158906.496,-130362.5376
21023,95352,29086,162370,84833,7270.5,0,-12.337,-0.33973,-0.38298,-6.1996,0,-358833.982,-32489.34234,-55161.9601,-45074.1918
21025,84271,25655,140370,75573,6285.1,0,-18.19,-0.46663,-0.53068,-9.3696,0,-466664.45,-40105.07964,-65500.8531,-58888.87296
21027,85292,25260,139880,71600,6263.4,0,-32.113,-0.83129,-0.98875,-16.482,0,-811174.38,-70794.5,-116280.8452,-103233.3588
21029,379820,57099,547060,149890,24495,0,-117.12,-3.3002,-3.7878,-62.529,0,-6687434.88,-567753.342,-1805407.412,-1531647.855
21031,57878,21438,98882,61997,4427.6,0,-18.967,-0.47163,-0.56734,-9.9285,0,-406614.546,-35173.37798,-46635.71766,-43959.4266
21033,55180,19508,95362,56751,4269.9,0,-21.348,-0.58366,-0.6622,-11.174,0,-416456.784,-37580.5122,-55658.98492,-47711.8626
21035,61102,20121,104540,58052,4680.9,0,-46.513,-1.2524,-1.7236,-25.553,0,-935888.073,-100058.4272,-130925.896,-119611.0377
21037,440010,64245,651810,176790,29185,0,-131.71,-4.4055,-4.6502,-72.394,0,-8461708.95,-822108.858,-2871548.955,-2112818.89
21039,44476,17668,78575,51608,3518.3,0,-8.6389,-0.21634,-0.28068,-4.5231,0,-152632.0852,-14485.33344,-16998.9155,-15913.62273
21041,106470,30408,177900,87485,7965.7,0,-32.936,-0.93988,-0.88103,-14.824,0,-1001517.888,-77076.90955,-167204.652,-118083.5368
21043,109670,28022,174580,81391,7816.9,0,-98.811,-2.7266,-2.5156,-46.12,0,-2768881.842,-204747.1996,-476009.828,-360515.428
21045,75180,23018,124690,66680,5582.9,0,-23.314,-0.59418,-0.6783,-12.02,0,-536641.652,-45229.044,-74088.3042,-67106.458
21047,55037,20572,96044,59640,4300.5,0,-149.02,-4.1881,-4.6589,-79.869,0,-3065639.44,-277856.796,-402241.8764,-343476.6345
21049,108710,28674,175240,82328,7846.7,0,-80.337,-2.45,-2.4784,-41.05,0,-2303583.138,-204041.7152,-429338,-322107.035
21051,80057,24839,133980,73030,5999.1,0,-32.631,-0.82268,-0.95347,-16.872,0,-810521.409,-69631.9141,-110222.6664,-101216.8152
21053,56683,20653,97609,60569,4370.6,0,-15.879,-0.38799,-0.574,-8.2825,0,-327948.987,-34766.606,-37871.31591,-36199.4945
21055,52446,19147,91188,55823,4083,0,-9.5273,-0.2456,-0.32106,-4.9555,0,-182419.2131,-17922.53238,-22395.7728,-20233.3065
21057,63482,21962,108290,63762,4848.6,0,-7.1609,-0.1736,-0.26986,-3.7513,0,-157267.6858,-17206.81332,-18799.144,-18188.55318
21059,78194,23373,130270,65775,5833,0,-105.09,-3.1152,-3.7434,-57.785,0,-2456268.57,-246222.135,-405817.104,-337059.905
21061,97741,26294,159710,74206,7151.1,0,-17.671,-0.446,-0.58961,-8.8798,0,-464641.274,-43752.59966,-71230.66,-63500.33778
21063,77173,24267,127580,71209,5712.5,0,-9.2105,-0.24532,-0.26963,-4.658,0,-223511.2035,-19200.08267,-31297.9256,-26608.825
21065,85461,26437,141920,77196,6354.6,0,-12.106,-0.31648,-0.3703,-6.2063,0,-320046.322,-28585.6788,-44914.8416,-39438.55398
21067,205700,40593,317790,112980,14229,0,-347.75,-11.418,-12.275,-187.37,0,-14116215.75,-1386829.5,-3628526.22,-2666087.73
21069,92704,26657,151450,77165,6781.5,0,-20.1,-0.55014,-0.62973,-10.158,0,-535805.7,-48593.11545,-83318.703,-68886.477
21071,78073,24238,129730,71175,5808.6,0,-62.005,-1.5798,-1.8216,-32.001,0,-1502877.19,-129652.38,-204947.454,-185881.0086
21073,113500,30406,190390,88216,8524.9,0,-87.531,-2.644,-2.7659,-45.131,0,-2661467.586,-243996.6344,-503391.16,-384737.2619
21075,43252,17851,76923,52129,3444.3,0,-7.8615,-0.19461,-0.33088,-4.1747,0,-140335.6365,-17248.44352,-14969.98503,-14378.91921
21077,141410,34414,226850,98247,10158,0,-42.773,-1.2125,-1.0857,-19.45,0,-1471990.022,-106666.7679,-275055.625,-197573.1
21079,129860,30667,207490,87501,9290.5,0,-21.716,-0.57053,-0.64842,-11.13,0,-665964.572,-56737.39842,-118379.2697,-103403.265
21081,149190,36962,241700,105780,10822,0,-65.767,-1.8666,-1.7079,-30.238,0,-2430879.854,-180661.662,-451157.22,-327235.636
21083,63065,20851,108000,59655,4835.9,0,-58.857,-1.5543,-1.8359,-31.663,0,-1227227.307,-109520.6145,-167864.4,-153119.1017
21085,69315,22907,115930,65849,5190.8,0,-36.683,-0.95289,-1.2022,-19.196,0,-840297.481,-79163.6678,-110468.5377,-99642.5968
21087,72830,23353,121850,67135,5456.1,0,-19.303,-0.48684,-0.55902,-9.9742,0,-450782.959,-37529.8077,-59321.454,-54420.23262
21089,143730,31147,224150,89546,10036,0,-49.61,-1.4926,-1.7056,-26.585,0,-1545202.67,-152729.6576,-334566.29,-266807.06
21091,62998,22049,105790,62891,4737,0,-11.106,-0.28981,-0.36533,-5.7127,0,-244876.194,-22975.96903,-30658.9999,-27061.0599
21093,117960,29634,186890,82929,8368.2,0,-100.62,-2.6455,-2.8441,-49.172,0,-2981773.08,-235858.3689,-494417.495,-411481.1304
21095,81006,24997,135490,73378,6066.6,0,-29.024,-0.77774,-0.91258,-14.815,0,-725512.928,-66963.29524,-105375.9926,-89876.679
21097,110600,30368,177530,86523,7949.3,0,-27.759,-0.80841,-0.8711,-14.422,0,-842985.312,-75370.1853,-143517.0273,-114644.8046
21099,65325,22688,110410,65592,4943.8,0,-52.25,-1.3588,-1.36,-24.452,0,-1185448,-89205.12,-150025.108,-120885.7976
21101,102830,24870,165590,70293,7414.7,0,-66.673,-1.9665,-2.3483,-36.365,0,-1658157.51,-165069.0519,-325632.735,-269635.5655
21103,108470,31254,182450,90018,8169.3,0,-42.304,-1.1833,-1.0941,-19.762,0,-1322169.216,-98488.6938,-215893.085,-161441.7066
21105,45363,18083,80176,52635,3590,0,-8.1893,-0.20178,-0.27682,-4.3099,0,-148087.1119,-14570.4207,-16177.91328,-15472.541
21107,62905,21273,107560,61081,4816.1,0,-55.901,-1.5339,-1.8083,-30.272,0,-1189181.973,-110452.7723,-164986.284,-145792.9792
21109,70137,23874,118740,70234,5316.5,0,-14.203,-0.36372,-0.41306,-7.2721,0,-339082.422,-29010.85604,-43188.1128,-38662.11965
21111,465050,67269,681690,177790,30524,0,-964.54,-31.327,-34.496,-566.14,0,-64883641.26,-6133043.84,-21355302.63,-17280857.36
21113,267280,47773,409010,132670,18314,0,-59.741,-1.8226,-2.3774,-32.338,0,-2854006.793,-315409.658,-745461.626,-592238.132
21115,83608,25047,137820,73629,6171,0,-30.292,-0.7859,-0.90633,-15.579,0,-758723.724,-66732.17157,-108312.738,-96138.009
21117,382230,58109,557530,159310,24964,0,-219.5,-7.5304,-7.901,-121.03,0,-12754925.5,-1258708.31,-4198423.912,-3021392.92
21119,86926,24706,143040,72430,6404.9,0,-28.607,-0.73079,-0.84397,-14.64,0,-706764.542,-61128.7471,-104532.2016,-93767.736
21121,97184,26550,160180,77783,7172.2,0,-43.154,-1.1356,-1.3437,-23.005,0,-1145738.7,-104517.0171,-181900.408,-164996.461
21123,69780,23043,116110,66283,5199,0,-25.658,-0.66738,-0.71285,-12.744,0,-591237.294,-47249.83655,-77489.4918,-66256.056
21125,87389,25489,145130,74668,6498.3,0,-129.6,-3.4846,-3.8081,-66.302,0,-3303374.4,-284343.2108,-505719.998,-430850.2866
21127,96604,26750,157090,78465,7033.8,0,-22.072,-0.57852,-0.6849,-11.33,0,-590426,-53740.6785,-90879.7068,-79692.954
21129,72211,24079,121480,70841,5439.2,0,-7.817,-0.2001,-0.27673,-3.9916,0,-188225.543,-19603.82993,-24308.148,-21711.11072
21131,79655,24336,133000,71589,5955.3,0,-19.353,-0.49054,-0.56112,-9.936,0,-470974.608,-40170.01968,-65241.82,-59171.8608
21133,89707,25506,147600,74736,6609,0,-33.658,-0.87858,-0.96928,-17.103,0,-858480.948,-72440.11008,-129678.408,-113033.727
21135,74568,24729,123820,72192,5544.2,0,-23.291,-0.6371,-0.7165,-11.76,0,-575963.139,-51725.568,-78885.722,-65199.792
21137,101020,28066,164590,80455,7369.8,0,-34.401,-0.8964,-1.0066,-17.684,0,-965498.466,-80986.003,-147538.476,-130327.5432
21139,47380,18277,83315,53515,3730.5,0,-24.525,-0.62694,-0.77606,-12.166,0,-448243.425,-41530.8509,-52233.5061,-45385.263
21141,71883,23243,120330,66502,5387.7,0,-41.578,-1.0687,-1.2957,-22.276,0,-966397.454,-86166.6414,-128596.671,-120016.4052
21143,57051,19585,98174,56828,4395.9,0,-53.425,-1.3861,-1.5728,-25.203,0,-1046328.625,-89379.0784,-136078.9814,-110789.8677
21145,77328,20993,128070,60421,5734.6,0,-109.83,-3.2368,-3.8373,-60.334,0,-2305661.19,-231853.5033,-414536.976,-345991.3564
21147,63113,21434,107540,63172,4815.3,0,-29.7,-0.73113,-0.86891,-15.509,0,-636589.8,-54890.78252,-78625.7202,-74680.4877
21149,59550,20815,102080,59658,4570.6,0,-13.762,-0.34941,-0.41288,-7.1484,0,-286456.03,-24631.59504,-35667.7728,-32672.47704
21151,133140,31809,212300,90702,9506.2,0,-159.13,-4.6854,-5.0619,-83.386,0,-5061766.17,-459124.4538,-994710.42,-792683.9932
21153,79623,24616,132710,72550,5942.2,0,-21.86,-0.56737,-0.6273,-11.167,0,-538105.76,-45510.615,-75295.6727,-66356.5474
21155,92312,25426,150380,72513,6733.3,0,-29.095,-0.78757,-0.90821,-15.384,0,-739769.47,-65857.03173,-118434.7766,-103585.0872
21157,59790,19926,102340,57415,4582.5,0,-68.401,-1.7415,-2.2201,-34.253,0,-1362958.326,-127467.0415,-178225.11,-156964.3725
21159,69559,23285,116080,68470,5197.7,0,-22.127,-0.56931,-0.63922,-11.344,0,-515227.195,-43767.3934,-66085.5048,-58962.7088
21161,87797,27471,143600,79035,6430.1,0,-24.5,-0.73806,-0.82877,-12.86,0,-673039.5,-65501.83695,-105985.416,-82691.086
21163,110010,27601,174940,77210,7833.3,0,-37.786,-0.98631,-1.1977,-19.348,0,-1042931.386,-92474.417,-172545.0714,-151558.6884
21165,61333,22721,104600,66912,4683.6,0,-7.1144,-0.1886,-0.21931,-3.5895,0,-161646.2824,-14674.47072,-19727.56,-16811.7822
21167,137720,32724,218160,92241,9768.3,0,-31.748,-0.89954,-1.0992,-16.798,0,-1038921.552,-101391.3072,-196243.6464,-164087.9034
21169,55503,20966,95768,61131,4288.1,0,-17.002,-0.42239,-0.49228,-8.8317,0,-356463.932,-30093.56868,-40451.44552,-37871.21277
21171,58965,21230,101170,61812,4530.1,0,-9.2796,-0.22717,-0.28629,-4.8501,0,-197005.908,-17696.15748,-22982.7889,-21971.43801
21173,86737,26041,142760,75515,6392.3,0,-49.462,-1.4443,-1.4733,-24.222,0,-1288039.942,-111256.2495,-206188.268,-154834.2906
21175,76504,24429,127800,71907,5722.2,0,-19.294,-0.50824,-0.56955,-9.823,0,-471333.126,-40954.63185,-64953.072,-56209.1706
21177,58642,21540,100330,61975,4492.6,0,-41.54,-1.1073,-1.3331,-22.332,0,-894771.6,-82618.8725,-111095.409,-100328.7432
21179,130390,31544,204400,87699,9152.2,0,-63.612,-1.7398,-2.0092,-33.832,0,-2006576.928,-176204.8308,-355615.12,-309637.2304
21181,88455,26682,144680,76933,6478.2,0,-9.8367,-0.26833,-0.28694,-4.9477,0,-262462.8294,-22075.15502,-38821.9844,-32052.19014
21183,89606,25991,147370,72720,6598.9,0,-30.546,-0.77695,-0.91408,-15.946,0,-793921.086,-66471.8976,-114499.1215,-105226.0594
21185,146080,32825,230440,92739,10318,0,-69.898,-2.1638,-2.4888,-38.4,0,-2294401.85,-230808.8232,-498626.072,-396211.2
21187,124280,33590,206040,96654,9225.8,0,-19.142,-0.52208,-0.56418,-9.6963,0,-642979.78,-54530.25372,-107569.3632,-89456.12454
21189,59244,22461,102080,66391,4570.9,0,-4.9311,-0.12461,-0.14305,-2.5278,0,-110757.4371,-9497.23255,-12720.1888,-11554.32102
21191,143730,36236,233610,103850,10460,0,-25.114,-0.68926,-0.73083,-12.646,0,-910030.904,-75896.6955,-161018.0286,-132277.16
21193,71002,23525,119870,69359,5367.3,0,-38.897,-0.99128,-1.1434,-20.06,0,-915051.925,-79305.0806,-118824.7336,-107668.038
21195,95991,28040,158110,82220,7079.5,0,-106.06,-2.7613,-3.1398,-55.016,0,-2973922.4,-258154.356,-436589.143,-389485.772
21197,84089,25464,139030,74455,6225.2,0,-17.936,-0.47357,-0.52344,-9.1065,0,-456722.304,-38972.7252,-65840.4371,-56689.7838
21199,85498,24967,142000,72840,6358,0,-92.56,-2.5256,-3.037,-50.017,0,-2310945.52,-221215.08,-358635.2,-318008.086
21201,79025,27285,130890,78782,5860.8,0,-3.1854,-0.087022,-0.091466,-1.599,0,-86913.639,-7205.874412,-11390.30958,-9371.4192
21203,65972,23196,112010,67892,5015.4,0,-66.47,-1.7606,-1.6843,-31.235,0,-1541838.12,-114350.4956,-197204.806,-156656.019
21205,66832,23514,112690,69004,5046,0,-61.9,-1.7625,-1.7865,-29.125,0,-1455516.6,-123275.646,-198616.125,-146964.75
21207,73031,22526,122360,65364,5479,0,-24.534,-0.61013,-0.88182,-12.76,0,-552652.884,-57639.28248,-74655.5068,-69912.04
21209,106760,30547,181020,88979,8105.3,0,-112.65,-3.4068,-3.3137,-56.237,0,-3441119.55,-294849.7123,-616698.936,-455817.7561
21211,183560,38750,292520,108870,13098,0,-87.44,-2.5117,-2.5318,-42.862,0,-3388300,-275637.066,-734722.484,-561406.476
21213,77328,23364,128010,67042,5731.9,0,-39.71,-1.0431,-1.0764,-19.406,0,-927784.44,-72164.0088,-133527.231,-111233.2514
21215,136100,33096,222930,94506,9981.8,0,-18.588,-0.48649,-0.56532,-9.5296,0,-615188.448,-53426.13192,-108453.2157,-95122.56128
21217,94159,25639,153890,72880,6890.4,0,-33.841,-0.94202,-1.1437,-18.241,0,-867649.399,-83352.856,-144967.4578,-125687.7864
21219,75150,22939,125130,65269,5602.7,0,-20.34,-0.50299,-0.6045,-10.687,0,-466579.26,-39455.1105,-62939.1387,-59876.0549
21221,49581,19183,87227,56078,3905.7,0,-38.948,-0.99457,-1.1677,-18.903,0,-747139.484,-65482.2806,-86753.35739,-73829.4471
21223,104190,30691,175350,88203,7851.4,0,-10.504,-0.28993,-0.3332,-5.2122,0,-322378.264,-29389.2396,-50839.2255,-40923.06708
21225,53990,19135,92857,55568,4157.8,0,-17.35,-0.45893,-0.5967,-8.9967,0,-331992.25,-33157.4256,-42614.86301,-37406.47926
21227,93872,26736,154560,75588,6920.7,0,-106.73,-2.6795,-3.0981,-53.347,0,-2853533.28,-234179.1828,-414143.52,-369198.5829
21229,97070,26973,157350,76410,7045.6,0,-19.154,-0.49814,-0.60101,-9.8516,0,-516640.842,-45923.1741,-78382.329,-69410.43296
21231,68726,22029,116160,64467,5201,0,-22.323,-0.59577,-0.8945,-12.074,0,-491753.367,-57665.7315,-69204.6432,-62796.874
21233,63376,20852,107790,59976,4826.6,0,-18.533,-0.48092,-0.55209,-9.6277,0,-386450.116,-33112.14984,-51838.3668,-46469.05682
21235,81540,24870,136340,72909,6104.6,0,-108.09,-2.8646,-3.1912,-54.348,0,-2688198.3,-232667.2008,-390559.564,-331772.8008
21237,59905,22580,102810,66762,4603.3,0,-11.841,-0.30918,-0.34482,-6.0175,0,-267369.78,-23020.87284,-31786.7958,-27700.35775
21239,152460,32680,237220,91727,10622,0,-48.183,-1.4261,-1.4737,-24.421,0,-1574620.44,-135178.0799,-338299.442,-259399.862
22001,72978,15746,115320,44617,5163.5,0,-140.83,-2.4332,-4.1887,-72.736,0,-2217509.18,-186887.2279,-280596.624,-375572.336
22003,34200,11128,57739,32756,2585.3,0,-44.35,-0.85694,-1.3838,-25.923,0,-493526.8,-45327.7528,-49478.85866,-67018.7319
22005,93072,22992,130540,42057,5844.9,0,-160.58,-3.5604,-5.6316,-100.34,0,-3692055.36,-236848.2012,-464774.616,-586477.266
22007,43028,10560,65463,28275,2931.2,0,-37.122,-0.7377,-1.3131,-22.664,0,-392008.32,-37127.9025,-48292.0551,-66432.7168
22009,31108,11047,53679,32807,2403.5,0,-63.227,-1.2455,-2.0223,-36.497,0,-698468.669,-66345.5961,-66857.1945,-87720.5395
22011,53465,14676,87433,42467,3914.9,0,-59.158,-1.1979,-2.0331,-35.558,0,-868202.808,-86339.6577,-104735.9907,-139206.0142
22013,36560,20960,78783,26695,3527.6,0,-56.249,-0.98073,-1.5269,-27.259,0,-1178979.04,-40760.5955,-77264.85159,-96158.8484
22015,78329,26197,143940,31553,6444.9,0,-164.01,-4.0812,-5.843,-103.47,0,-4296569.97,-184364.179,-587447.928,-666853.803
22017,76136,25987,140630,31310,6296.8,0,-356.32,-9.0989,-13.361,-228.03,0,-9259687.84,-418332.91,-1279578.307,-1435859.304
22019,56821,15131,92049,43707,4121.6,0,-286.39,-6.4308,-10.14,-173.09,0,-4333367.09,-443188.98,-591948.7092,-713407.744
22021,28335,11217,48239,32558,2160,0,-26.138,-0.48422,-0.84038,-14.589,0,-293189.946,-27361.09204,-23358.28858,-31512.24
22023,43469,13449,72228,39281,3234.1,0,-20.501,-0.3895,-1.1654,-12.376,0,-275717.949,-45778.0774,-28132.806,-40025.2216
22025,36842,12465,61419,36203,2750.1,0,-26.583,-0.51667,-0.84716,-15.274,0,-331357.095,-30669.73348,-31733.35473,-42005.0274
